"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"1993"	"1993"	"Rhode Island"	"44"	"55-64 years"	"55-64"	900	82326	1093.2
	"1993"	"1993"	"Rhode Island"	"44"	"65-74 years"	"65-74"	2160	84778	2547.8
	"1993"	"1993"	"Rhode Island"	"44"	"75-84 years"	"75-84"	2900	51852	5592.8
	"1993"	"1993"	"Rhode Island"	"44"	"85+ years"	"85+"	2620	17316	15130.5
	"1993"	"1993"	"Rhode Island"	"44"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"South Carolina"	"45"	"< 1 year"	"1"	543	53835	1008.6
	"1993"	"1993"	"South Carolina"	"45"	"1-4 years"	"1-4"	116	220581	52.6
	"1993"	"1993"	"South Carolina"	"45"	"5-9 years"	"5-9"	61	259209	23.5
	"1993"	"1993"	"South Carolina"	"45"	"10-14 years"	"10-14"	83	268129	31.0
	"1993"	"1993"	"South Carolina"	"45"	"15-19 years"	"15-19"	233	266442	87.4
	"1993"	"1993"	"South Carolina"	"45"	"20-24 years"	"20-24"	377	297773	126.6
	"1993"	"1993"	"South Carolina"	"45"	"25-34 years"	"25-34"	953	582338	163.7
	"1993"	"1993"	"South Carolina"	"45"	"35-44 years"	"35-44"	1669	568103	293.8
	"1993"	"1993"	"South Carolina"	"45"	"45-54 years"	"45-54"	2481	415557	597.0
	"1993"	"1993"	"South Carolina"	"45"	"55-64 years"	"55-64"	4032	303384	1329.0
	"1993"	"1993"	"South Carolina"	"45"	"65-74 years"	"65-74"	7564	260138	2907.7
	"1993"	"1993"	"South Carolina"	"45"	"75-84 years"	"75-84"	8486	132453	6406.8
	"1993"	"1993"	"South Carolina"	"45"	"85+ years"	"85+"	5363	36591	14656.6
	"1993"	"1993"	"South Carolina"	"45"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"South Dakota"	"46"	"< 1 year"	"1"	102	10719	951.6
	"1993"	"1993"	"South Dakota"	"46"	"1-4 years"	"1-4"	24	43924	54.6
	"1993"	"1993"	"South Dakota"	"46"	"5-9 years"	"5-9"	Suppressed	57949	Suppressed
	"1993"	"1993"	"South Dakota"	"46"	"10-14 years"	"10-14"	11	61999	17.7 (Unreliable)
	"1993"	"1993"	"South Dakota"	"46"	"15-19 years"	"15-19"	51	54454	93.7
	"1993"	"1993"	"South Dakota"	"46"	"20-24 years"	"20-24"	55	48947	112.4
	"1993"	"1993"	"South Dakota"	"46"	"25-34 years"	"25-34"	104	102286	101.7
	"1993"	"1993"	"South Dakota"	"46"	"35-44 years"	"35-44"	191	107574	177.6
	"1993"	"1993"	"South Dakota"	"46"	"45-54 years"	"45-54"	307	70582	435.0
	"1993"	"1993"	"South Dakota"	"46"	"55-64 years"	"55-64"	602	58895	1022.2
	"1993"	"1993"	"South Dakota"	"46"	"65-74 years"	"65-74"	1289	55027	2342.5
	"1993"	"1993"	"South Dakota"	"46"	"75-84 years"	"75-84"	1983	36062	5498.9
	"1993"	"1993"	"South Dakota"	"46"	"85+ years"	"85+"	2055	14089	14585.8
	"1993"	"1993"	"South Dakota"	"46"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1993"	"1993"	"Tennessee"	"47"	"< 1 year"	"1"	687	73017	940.9
	"1993"	"1993"	"Tennessee"	"47"	"1-4 years"	"1-4"	145	290545	49.9
	"1993"	"1993"	"Tennessee"	"47"	"5-9 years"	"5-9"	87	346251	25.1
	"1993"	"1993"	"Tennessee"	"47"	"10-14 years"	"10-14"	87	364646	23.9
	"1993"	"1993"	"Tennessee"	"47"	"15-19 years"	"15-19"	351	356379	98.5
	"1993"	"1993"	"Tennessee"	"47"	"20-24 years"	"20-24"	495	386902	127.9
	"1993"	"1993"	"Tennessee"	"47"	"25-34 years"	"25-34"	1328	813670	163.2
	"1993"	"1993"	"Tennessee"	"47"	"35-44 years"	"35-44"	1930	804610	239.9
	"1993"	"1993"	"Tennessee"	"47"	"45-54 years"	"45-54"	3167	605213	523.3
	"1993"	"1993"	"Tennessee"	"47"	"55-64 years"	"55-64"	5862	445594	1315.5
	"1993"	"1993"	"Tennessee"	"47"	"65-74 years"	"65-74"	10716	372143	2879.5
	"1993"	"1993"	"Tennessee"	"47"	"75-84 years"	"75-84"	13903	213097	6524.3
	"1993"	"1993"	"Tennessee"	"47"	"85+ years"	"85+"	10485	67239	15593.6
	"1993"	"1993"	"Tennessee"	"47"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"Texas"	"48"	"< 1 year"	"1"	2418	322071	750.8
	"1993"	"1993"	"Texas"	"48"	"1-4 years"	"1-4"	528	1209097	43.7
	"1993"	"1993"	"Texas"	"48"	"5-9 years"	"5-9"	317	1433422	22.1
	"1993"	"1993"	"Texas"	"48"	"10-14 years"	"10-14"	428	1458543	29.3
	"1993"	"1993"	"Texas"	"48"	"15-19 years"	"15-19"	1229	1336660	91.9
	"1993"	"1993"	"Texas"	"48"	"20-24 years"	"20-24"	1666	1385777	120.2
	"1993"	"1993"	"Texas"	"48"	"25-34 years"	"25-34"	4659	3120667	149.3
	"1993"	"1993"	"Texas"	"48"	"35-44 years"	"35-44"	6701	2840057	235.9
	"1993"	"1993"	"Texas"	"48"	"45-54 years"	"45-54"	8561	1892295	452.4
	"1993"	"1993"	"Texas"	"48"	"55-64 years"	"55-64"	15434	1317998	1171.0
	"1993"	"1993"	"Texas"	"48"	"65-74 years"	"65-74"	28605	1072310	2667.6
	"1993"	"1993"	"Texas"	"48"	"75-84 years"	"75-84"	35311	589162	5993.4
	"1993"	"1993"	"Texas"	"48"	"85+ years"	"85+"	28735	192261	14945.8
	"1993"	"1993"	"Texas"	"48"	"Not Stated"	"NS"	72	Not Applicable	Not Applicable
	"1993"	"1993"	"Utah"	"49"	"< 1 year"	"1"	223	37127	600.6
	"1993"	"1993"	"Utah"	"49"	"1-4 years"	"1-4"	62	141317	43.9
	"1993"	"1993"	"Utah"	"49"	"5-9 years"	"5-9"	44	173703	25.3
	"1993"	"1993"	"Utah"	"49"	"10-14 years"	"10-14"	62	197360	31.4
	"1993"	"1993"	"Utah"	"49"	"15-19 years"	"15-19"	151	182758	82.6
	"1993"	"1993"	"Utah"	"49"	"20-24 years"	"20-24"	133	158989	83.7
	"1993"	"1993"	"Utah"	"49"	"25-34 years"	"25-34"	300	294133	102.0
	"1993"	"1993"	"Utah"	"49"	"35-44 years"	"35-44"	491	263191	186.6
	"1993"	"1993"	"Utah"	"49"	"45-54 years"	"45-54"	540	168099	321.2
	"1993"	"1993"	"Utah"	"49"	"55-64 years"	"55-64"	943	115945	813.3
	"1993"	"1993"	"Utah"	"49"	"65-74 years"	"65-74"	2066	95355	2166.6
	"1993"	"1993"	"Utah"	"49"	"75-84 years"	"75-84"	2922	54667	5345.1
	"1993"	"1993"	"Utah"	"49"	"85+ years"	"85+"	2528	16265	15542.6
	"1993"	"1993"	"Utah"	"49"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1993"	"1993"	"Vermont"	"50"	"< 1 year"	"1"	50	7457	670.5
	"1993"	"1993"	"Vermont"	"50"	"1-4 years"	"1-4"	15	32853	45.7 (Unreliable)
	"1993"	"1993"	"Vermont"	"50"	"5-9 years"	"5-9"	Suppressed	43198	Suppressed
	"1993"	"1993"	"Vermont"	"50"	"10-14 years"	"10-14"	16	42477	37.7 (Unreliable)
	"1993"	"1993"	"Vermont"	"50"	"15-19 years"	"15-19"	26	37875	68.6
	"1993"	"1993"	"Vermont"	"50"	"20-24 years"	"20-24"	37	44945	82.3
	"1993"	"1993"	"Vermont"	"50"	"25-34 years"	"25-34"	100	85468	117.0
	"1993"	"1993"	"Vermont"	"50"	"35-44 years"	"35-44"	147	99440	147.8
	"1993"	"1993"	"Vermont"	"50"	"45-54 years"	"45-54"	266	68385	389.0
	"1993"	"1993"	"Vermont"	"50"	"55-64 years"	"55-64"	513	45678	1123.1
	"1993"	"1993"	"Vermont"	"50"	"65-74 years"	"65-74"	997	38747	2573.1
	"1993"	"1993"	"Vermont"	"50"	"75-84 years"	"75-84"	1374	23099	5948.3
	"1993"	"1993"	"Vermont"	"50"	"85+ years"	"85+"	1409	8302	16971.8
	"1993"	"1993"	"Vermont"	"50"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1993"	"1993"	"Virginia"	"51"	"< 1 year"	"1"	827	94944	871.0
	"1993"	"1993"	"Virginia"	"51"	"1-4 years"	"1-4"	159	378839	42.0
	"1993"	"1993"	"Virginia"	"51"	"5-9 years"	"5-9"	92	447751	20.5
	"1993"	"1993"	"Virginia"	"51"	"10-14 years"	"10-14"	96	439486	21.8
	"1993"	"1993"	"Virginia"	"51"	"15-19 years"	"15-19"	293	420033	69.8
	"1993"	"1993"	"Virginia"	"51"	"20-24 years"	"20-24"	464	508533	91.2
	"1993"	"1993"	"Virginia"	"51"	"25-34 years"	"25-34"	1327	1139555	116.4
	"1993"	"1993"	"Virginia"	"51"	"35-44 years"	"35-44"	2144	1072455	199.9
	"1993"	"1993"	"Virginia"	"51"	"45-54 years"	"45-54"	3335	780403	427.3
	"1993"	"1993"	"Virginia"	"51"	"55-64 years"	"55-64"	6042	516522	1169.7
	"1993"	"1993"	"Virginia"	"51"	"65-74 years"	"65-74"	11836	422427	2801.9
	"1993"	"1993"	"Virginia"	"51"	"75-84 years"	"75-84"	14156	223197	6342.4
	"1993"	"1993"	"Virginia"	"51"	"85+ years"	"85+"	10756	68179	15776.1
	"1993"	"1993"	"Virginia"	"51"	"Not Stated"	"NS"	11	Not Applicable	Not Applicable
	"1993"	"1993"	"Washington"	"53"	"< 1 year"	"1"	504	78645	640.9
	"1993"	"1993"	"Washington"	"53"	"1-4 years"	"1-4"	122	316983	38.5
	"1993"	"1993"	"Washington"	"53"	"5-9 years"	"5-9"	71	390917	18.2
	"1993"	"1993"	"Washington"	"53"	"10-14 years"	"10-14"	75	391846	19.1
	"1993"	"1993"	"Washington"	"53"	"15-19 years"	"15-19"	268	346101	77.4
	"1993"	"1993"	"Washington"	"53"	"20-24 years"	"20-24"	349	355394	98.2
	"1993"	"1993"	"Washington"	"53"	"25-34 years"	"25-34"	951	870798	109.2
	"1993"	"1993"	"Washington"	"53"	"35-44 years"	"35-44"	1576	905966	174.0
	"1993"	"1993"	"Washington"	"53"	"45-54 years"	"45-54"	2209	617206	357.9
	"1993"	"1993"	"Washington"	"53"	"55-64 years"	"55-64"	4016	396661	1012.5
	"1993"	"1993"	"Washington"	"53"	"65-74 years"	"65-74"	8541	343777	2484.5
	"1993"	"1993"	"Washington"	"53"	"75-84 years"	"75-84"	11731	202457	5794.3
	"1993"	"1993"	"Washington"	"53"	"85+ years"	"85+"	10058	63847	15753.3
	"1993"	"1993"	"Washington"	"53"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"West Virginia"	"54"	"< 1 year"	"1"	188	21792	862.7
	"1993"	"1993"	"West Virginia"	"54"	"1-4 years"	"1-4"	38	87008	43.7
	"1993"	"1993"	"West Virginia"	"54"	"5-9 years"	"5-9"	28	110571	25.3
	"1993"	"1993"	"West Virginia"	"54"	"10-14 years"	"10-14"	34	130533	26.0
	"1993"	"1993"	"West Virginia"	"54"	"15-19 years"	"15-19"	107	138422	77.3
	"1993"	"1993"	"West Virginia"	"54"	"20-24 years"	"20-24"	138	134302	102.8
	"1993"	"1993"	"West Virginia"	"54"	"25-34 years"	"25-34"	365	240625	151.7
	"1993"	"1993"	"West Virginia"	"54"	"35-44 years"	"35-44"	646	287839	224.4
	"1993"	"1993"	"West Virginia"	"54"	"45-54 years"	"45-54"	1117	215884	517.4
	"1993"	"1993"	"West Virginia"	"54"	"55-64 years"	"55-64"	2354	173840	1354.1
	"1993"	"1993"	"West Virginia"	"54"	"65-74 years"	"65-74"	4761	158931	2995.6
	"1993"	"1993"	"West Virginia"	"54"	"75-84 years"	"75-84"	6076	90563	6709.1
	"1993"	"1993"	"West Virginia"	"54"	"85+ years"	"85+"	4551	27617	16479.0
	"1993"	"1993"	"West Virginia"	"54"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"Wisconsin"	"55"	"< 1 year"	"1"	551	69767	789.8
	"1993"	"1993"	"Wisconsin"	"55"	"1-4 years"	"1-4"	110	285863	38.5
	"1993"	"1993"	"Wisconsin"	"55"	"5-9 years"	"5-9"	71	381541	18.6
	"1993"	"1993"	"Wisconsin"	"55"	"10-14 years"	"10-14"	76	389930	19.5
	"1993"	"1993"	"Wisconsin"	"55"	"15-19 years"	"15-19"	283	352422	80.3
	"1993"	"1993"	"Wisconsin"	"55"	"20-24 years"	"20-24"	303	357663	84.7
	"1993"	"1993"	"Wisconsin"	"55"	"25-34 years"	"25-34"	812	798277	101.7
	"1993"	"1993"	"Wisconsin"	"55"	"35-44 years"	"35-44"	1235	807620	152.9
	"1993"	"1993"	"Wisconsin"	"55"	"45-54 years"	"45-54"	1993	552555	360.7
	"1993"	"1993"	"Wisconsin"	"55"	"55-64 years"	"55-64"	4031	413518	974.8
	"1993"	"1993"	"Wisconsin"	"55"	"65-74 years"	"65-74"	8859	364919	2427.7
	"1993"	"1993"	"Wisconsin"	"55"	"75-84 years"	"75-84"	13492	233079	5788.6
	"1993"	"1993"	"Wisconsin"	"55"	"85+ years"	"85+"	12688	81793	15512.3
	"1993"	"1993"	"Wisconsin"	"55"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1993"	"1993"	"Wyoming"	"56"	"< 1 year"	"1"	52	6555	793.3
	"1993"	"1993"	"Wyoming"	"56"	"1-4 years"	"1-4"	13	27101	48.0 (Unreliable)
	"1993"	"1993"	"Wyoming"	"56"	"5-9 years"	"5-9"	Suppressed	37827	Suppressed
	"1993"	"1993"	"Wyoming"	"56"	"10-14 years"	"10-14"	Suppressed	42725	Suppressed
	"1993"	"1993"	"Wyoming"	"56"	"15-19 years"	"15-19"	39	38015	102.6
	"1993"	"1993"	"Wyoming"	"56"	"20-24 years"	"20-24"	32	31123	102.8
	"1993"	"1993"	"Wyoming"	"56"	"25-34 years"	"25-34"	89	65546	135.8
	"1993"	"1993"	"Wyoming"	"56"	"35-44 years"	"35-44"	143	83017	172.3
	"1993"	"1993"	"Wyoming"	"56"	"45-54 years"	"45-54"	221	53521	412.9
	"1993"	"1993"	"Wyoming"	"56"	"55-64 years"	"55-64"	387	36898	1048.8
	"1993"	"1993"	"Wyoming"	"56"	"65-74 years"	"65-74"	693	29393	2357.7
	"1993"	"1993"	"Wyoming"	"56"	"75-84 years"	"75-84"	1007	16361	6154.9
	"1993"	"1993"	"Wyoming"	"56"	"85+ years"	"85+"	800	5146	15546.1
	"1993"	"1993"	"Wyoming"	"56"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1994"	"1994"	"Alabama"	"01"	"< 1 year"	"1"	618	60939	1014.1
	"1994"	"1994"	"Alabama"	"01"	"1-4 years"	"1-4"	129	242386	53.2
	"1994"	"1994"	"Alabama"	"01"	"5-9 years"	"5-9"	62	293136	21.2
	"1994"	"1994"	"Alabama"	"01"	"10-14 years"	"10-14"	112	312985	35.8
	"1994"	"1994"	"Alabama"	"01"	"15-19 years"	"15-19"	369	316502	116.6
	"1994"	"1994"	"Alabama"	"01"	"20-24 years"	"20-24"	454	325992	139.3
	"1994"	"1994"	"Alabama"	"01"	"25-34 years"	"25-34"	1106	631374	175.2
	"1994"	"1994"	"Alabama"	"01"	"35-44 years"	"35-44"	1819	651932	279.0
	"1994"	"1994"	"Alabama"	"01"	"45-54 years"	"45-54"	2749	496864	553.3
	"1994"	"1994"	"Alabama"	"01"	"55-64 years"	"55-64"	4909	375629	1306.9
	"1994"	"1994"	"Alabama"	"01"	"65-74 years"	"65-74"	9134	315598	2894.2
	"1994"	"1994"	"Alabama"	"01"	"75-84 years"	"75-84"	11525	181860	6337.3
	"1994"	"1994"	"Alabama"	"01"	"85+ years"	"85+"	8722	57260	15232.3
	"1994"	"1994"	"Alabama"	"01"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1994"	"1994"	"Alaska"	"02"	"< 1 year"	"1"	81	10678	758.6
	"1994"	"1994"	"Alaska"	"02"	"1-4 years"	"1-4"	21	44102	47.6
	"1994"	"1994"	"Alaska"	"02"	"5-9 years"	"5-9"	10	54994	18.2 (Unreliable)
	"1994"	"1994"	"Alaska"	"02"	"10-14 years"	"10-14"	11	51426	21.4 (Unreliable)
	"1994"	"1994"	"Alaska"	"02"	"15-19 years"	"15-19"	49	43013	113.9
	"1994"	"1994"	"Alaska"	"02"	"20-24 years"	"20-24"	58	38131	152.1
	"1994"	"1994"	"Alaska"	"02"	"25-34 years"	"25-34"	160	106283	150.5
	"1994"	"1994"	"Alaska"	"02"	"35-44 years"	"35-44"	229	120849	189.5
	"1994"	"1994"	"Alaska"	"02"	"45-54 years"	"45-54"	265	72048	367.8
	"1994"	"1994"	"Alaska"	"02"	"55-64 years"	"55-64"	356	34739	1024.8
	"1994"	"1994"	"Alaska"	"02"	"65-74 years"	"65-74"	502	18852	2662.8
	"1994"	"1994"	"Alaska"	"02"	"75-84 years"	"75-84"	449	7114	6311.5
	"1994"	"1994"	"Alaska"	"02"	"85+ years"	"85+"	254	1689	15038.5
	"1994"	"1994"	"Alaska"	"02"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1994"	"1994"	"Arizona"	"04"	"< 1 year"	"1"	554	70846	782.0
	"1994"	"1994"	"Arizona"	"04"	"1-4 years"	"1-4"	150	267934	56.0
	"1994"	"1994"	"Arizona"	"04"	"5-9 years"	"5-9"	61	309525	19.7
	"1994"	"1994"	"Arizona"	"04"	"10-14 years"	"10-14"	94	303678	31.0
	"1994"	"1994"	"Arizona"	"04"	"15-19 years"	"15-19"	277	285466	97.0
	"1994"	"1994"	"Arizona"	"04"	"20-24 years"	"20-24"	412	306206	134.5
	"1994"	"1994"	"Arizona"	"04"	"25-34 years"	"25-34"	1098	698379	157.2
	"1994"	"1994"	"Arizona"	"04"	"35-44 years"	"35-44"	1545	640297	241.3
	"1994"	"1994"	"Arizona"	"04"	"45-54 years"	"45-54"	2071	454786	455.4
	"1994"	"1994"	"Arizona"	"04"	"55-64 years"	"55-64"	3559	335395	1061.1
	"1994"	"1994"	"Arizona"	"04"	"65-74 years"	"65-74"	7690	336302	2286.6
	"1994"	"1994"	"Arizona"	"04"	"75-84 years"	"75-84"	9617	188083	5113.2
	"1994"	"1994"	"Arizona"	"04"	"85+ years"	"85+"	7154	50831	14074.1
	"1994"	"1994"	"Arizona"	"04"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
	"1994"	"1994"	"Arkansas"	"05"	"< 1 year"	"1"	320	34718	921.7
	"1994"	"1994"	"Arkansas"	"05"	"1-4 years"	"1-4"	89	140815	63.2
	"1994"	"1994"	"Arkansas"	"05"	"5-9 years"	"5-9"	47	176147	26.7
	"1994"	"1994"	"Arkansas"	"05"	"10-14 years"	"10-14"	61	189803	32.1
	"1994"	"1994"	"Arkansas"	"05"	"15-19 years"	"15-19"	199	186777	106.5
	"1994"	"1994"	"Arkansas"	"05"	"20-24 years"	"20-24"	239	177428	134.7
	"1994"	"1994"	"Arkansas"	"05"	"25-34 years"	"25-34"	583	351728	165.8
	"1994"	"1994"	"Arkansas"	"05"	"35-44 years"	"35-44"	963	362984	265.3
	"1994"	"1994"	"Arkansas"	"05"	"45-54 years"	"45-54"	1493	289207	516.2
	"1994"	"1994"	"Arkansas"	"05"	"55-64 years"	"55-64"	2832	220578	1283.9
	"1994"	"1994"	"Arkansas"	"05"	"65-74 years"	"65-74"	5499	200083	2748.4
	"1994"	"1994"	"Arkansas"	"05"	"75-84 years"	"75-84"	7740	123934	6245.3
	"1994"	"1994"	"Arkansas"	"05"	"85+ years"	"85+"	6240	40708	15328.7
	"1994"	"1994"	"Arkansas"	"05"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1994"	"1994"	"California"	"06"	"< 1 year"	"1"	3967	567930	698.5
	"1994"	"1994"	"California"	"06"	"1-4 years"	"1-4"	796	2289253	34.8
	"1994"	"1994"	"California"	"06"	"5-9 years"	"5-9"	463	2412460	19.2
	"1994"	"1994"	"California"	"06"	"10-14 years"	"10-14"	535	2295042	23.3
	"1994"	"1994"	"California"	"06"	"15-19 years"	"15-19"	1794	2041574	87.9
	"1994"	"1994"	"California"	"06"	"20-24 years"	"20-24"	2423	2259300	107.2
	"1994"	"1994"	"California"	"06"	"25-34 years"	"25-34"	7737	5650063	136.9
	"1994"	"1994"	"California"	"06"	"35-44 years"	"35-44"	12408	5023288	247.0
	"1994"	"1994"	"California"	"06"	"45-54 years"	"45-54"	15065	3401591	442.9
	"1994"	"1994"	"California"	"06"	"55-64 years"	"55-64"	22684	2218850	1022.3
	"1994"	"1994"	"California"	"06"	"65-74 years"	"65-74"	45351	1919351	2362.8
	"1994"	"1994"	"California"	"06"	"75-84 years"	"75-84"	60433	1082863	5580.9
	"1994"	"1994"	"California"	"06"	"85+ years"	"85+"	50550	343493	14716.5
	"1994"	"1994"	"California"	"06"	"Not Stated"	"NS"	86	Not Applicable	Not Applicable
	"1994"	"1994"	"Colorado"	"08"	"< 1 year"	"1"	378	54071	699.1
	"1994"	"1994"	"Colorado"	"08"	"1-4 years"	"1-4"	83	216077	38.4
	"1994"	"1994"	"Colorado"	"08"	"5-9 years"	"5-9"	39	274563	14.2
	"1994"	"1994"	"Colorado"	"08"	"10-14 years"	"10-14"	62	274180	22.6
	"1994"	"1994"	"Colorado"	"08"	"15-19 years"	"15-19"	229	245502	93.3
	"1994"	"1994"	"Colorado"	"08"	"20-24 years"	"20-24"	253	258267	98.0
	"1994"	"1994"	"Colorado"	"08"	"25-34 years"	"25-34"	766	634536	120.7
	"1994"	"1994"	"Colorado"	"08"	"35-44 years"	"35-44"	1251	677758	184.6
	"1994"	"1994"	"Colorado"	"08"	"45-54 years"	"45-54"	1654	447804	369.4
	"1994"	"1994"	"Colorado"	"08"	"55-64 years"	"55-64"	2462	272962	902.0
	"1994"	"1994"	"Colorado"	"08"	"65-74 years"	"65-74"	4857	213733	2272.5
	"1994"	"1994"	"Colorado"	"08"	"75-84 years"	"75-84"	6431	116622	5514.4
	"1994"	"1994"	"Colorado"	"08"	"85+ years"	"85+"	5785	39434	14670.1
	"1994"	"1994"	"Colorado"	"08"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1994"	"1994"	"Connecticut"	"09"	"< 1 year"	"1"	360	45655	788.5
	"1994"	"1994"	"Connecticut"	"09"	"1-4 years"	"1-4"	57	192205	29.7
	"1994"	"1994"	"Connecticut"	"09"	"5-9 years"	"5-9"	33	234111	14.1
	"1994"	"1994"	"Connecticut"	"09"	"10-14 years"	"10-14"	61	211015	28.9
	"1994"	"1994"	"Connecticut"	"09"	"15-19 years"	"15-19"	142	195731	72.5
	"1994"	"1994"	"Connecticut"	"09"	"20-24 years"	"20-24"	197	210049	93.8
	"1994"	"1994"	"Connecticut"	"09"	"25-34 years"	"25-34"	682	533912	127.7
	"1994"	"1994"	"Connecticut"	"09"	"35-44 years"	"35-44"	1185	541649	218.8
	"1994"	"1994"	"Connecticut"	"09"	"45-54 years"	"45-54"	1666	411548	404.8
	"1994"	"1994"	"Connecticut"	"09"	"55-64 years"	"55-64"	2606	276988	940.8
	"1994"	"1994"	"Connecticut"	"09"	"65-74 years"	"65-74"	6007	251805	2385.6
	"1994"	"1994"	"Connecticut"	"09"	"75-84 years"	"75-84"	8549	159021	5376.0
	"1994"	"1994"	"Connecticut"	"09"	"85+ years"	"85+"	7727	53229	14516.5
	"1994"	"1994"	"Connecticut"	"09"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1994"	"1994"	"Delaware"	"10"	"< 1 year"	"1"	71	10411	682.0
	"1994"	"1994"	"Delaware"	"10"	"1-4 years"	"1-4"	11	42365	26.0 (Unreliable)
	"1994"	"1994"	"Delaware"	"10"	"5-9 years"	"5-9"	Suppressed	51131	Suppressed
	"1994"	"1994"	"Delaware"	"10"	"10-14 years"	"10-14"	Suppressed	49662	Suppressed
	"1994"	"1994"	"Delaware"	"10"	"15-19 years"	"15-19"	29	45969	63.1
	"1994"	"1994"	"Delaware"	"10"	"20-24 years"	"20-24"	51	52126	97.8
	"1994"	"1994"	"Delaware"	"10"	"25-34 years"	"25-34"	178	118828	149.8
	"1994"	"1994"	"Delaware"	"10"	"35-44 years"	"35-44"	320	113288	282.5
	"1994"	"1994"	"Delaware"	"10"	"45-54 years"	"45-54"	417	82644	504.6
	"1994"	"1994"	"Delaware"	"10"	"55-64 years"	"55-64"	739	60995	1211.6
	"1994"	"1994"	"Delaware"	"10"	"65-74 years"	"65-74"	1494	54298	2751.5
	"1994"	"1994"	"Delaware"	"10"	"75-84 years"	"75-84"	1691	27764	6090.6
	"1994"	"1994"	"Delaware"	"10"	"85+ years"	"85+"	1322	8386	15764.4
	"1994"	"1994"	"Delaware"	"10"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1994"	"1994"	"District of Columbia"	"11"	"< 1 year"	"1"	181	9930	1822.8
	"1994"	"1994"	"District of Columbia"	"11"	"1-4 years"	"1-4"	29	34570	83.9
	"1994"	"1994"	"District of Columbia"	"11"	"5-9 years"	"5-9"	Suppressed	33512	Suppressed
	"1994"	"1994"	"District of Columbia"	"11"	"10-14 years"	"10-14"	18	28954	62.2 (Unreliable)
	"1994"	"1994"	"District of Columbia"	"11"	"15-19 years"	"15-19"	98	31086	315.3
	"1994"	"1994"	"District of Columbia"	"11"	"20-24 years"	"20-24"	141	56919	247.7
	"1994"	"1994"	"District of Columbia"	"11"	"25-34 years"	"25-34"	401	120631	332.4
	"1994"	"1994"	"District of Columbia"	"11"	"35-44 years"	"35-44"	744	90455	822.5
	"1994"	"1994"	"District of Columbia"	"11"	"45-54 years"	"45-54"	689	64447	1069.1
	"1994"	"1994"	"District of Columbia"	"11"	"55-64 years"	"55-64"	829	45721	1813.2
	"1994"	"1994"	"District of Columbia"	"11"	"65-74 years"	"65-74"	1410	42052	3353.0
	"1994"	"1994"	"District of Columbia"	"11"	"75-84 years"	"75-84"	1504	24727	6082.4
	"1994"	"1994"	"District of Columbia"	"11"	"85+ years"	"85+"	1153	8234	14002.9
	"1994"	"1994"	"District of Columbia"	"11"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1994"	"1994"	"Florida"	"12"	"< 1 year"	"1"	1548	190654	811.9
	"1994"	"1994"	"Florida"	"12"	"1-4 years"	"1-4"	412	776329	53.1
	"1994"	"1994"	"Florida"	"12"	"5-9 years"	"5-9"	213	932964	22.8
	"1994"	"1994"	"Florida"	"12"	"10-14 years"	"10-14"	240	900878	26.6
	"1994"	"1994"	"Florida"	"12"	"15-19 years"	"15-19"	691	830631	83.2
	"1994"	"1994"	"Florida"	"12"	"20-24 years"	"20-24"	1037	874808	118.5
	"1994"	"1994"	"Florida"	"12"	"25-34 years"	"25-34"	3726	2159265	172.6
	"1994"	"1994"	"Florida"	"12"	"35-44 years"	"35-44"	6121	2107957	290.4
	"1994"	"1994"	"Florida"	"12"	"45-54 years"	"45-54"	8012	1571772	509.7
	"1994"	"1994"	"Florida"	"12"	"55-64 years"	"55-64"	13934	1278769	1089.6
	"1994"	"1994"	"Florida"	"12"	"65-74 years"	"65-74"	31969	1469589	2175.4
	"1994"	"1994"	"Florida"	"12"	"75-84 years"	"75-84"	44267	888355	4983.0
	"1994"	"1994"	"Florida"	"12"	"85+ years"	"85+"	36562	262877	13908.4
	"1994"	"1994"	"Florida"	"12"	"Not Stated"	"NS"	17	Not Applicable	Not Applicable
