"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"Massachusetts"	"25"	"1-4 years"	"1-4"	65	321520	20.2
	"1999"	"1999"	"Massachusetts"	"25"	"5-9 years"	"5-9"	42	435970	9.6
	"1999"	"1999"	"Massachusetts"	"25"	"10-14 years"	"10-14"	58	422958	13.7
	"1999"	"1999"	"Massachusetts"	"25"	"15-19 years"	"15-19"	176	408407	43.1
	"1999"	"1999"	"Massachusetts"	"25"	"20-24 years"	"20-24"	237	396060	59.8
	"1999"	"1999"	"Massachusetts"	"25"	"25-34 years"	"25-34"	704	954752	73.7
	"1999"	"1999"	"Massachusetts"	"25"	"35-44 years"	"35-44"	1698	1057230	160.6
	"1999"	"1999"	"Massachusetts"	"25"	"45-54 years"	"45-54"	2874	849890	338.2
	"1999"	"1999"	"Massachusetts"	"25"	"55-64 years"	"55-64"	4565	534483	854.1
	"1999"	"1999"	"Massachusetts"	"25"	"65-74 years"	"65-74"	9802	431042	2274.0
	"1999"	"1999"	"Massachusetts"	"25"	"75-84 years"	"75-84"	17420	312645	5571.8
	"1999"	"1999"	"Massachusetts"	"25"	"85+ years"	"85+"	17782	114657	15508.9
	"1999"	"1999"	"Massachusetts"	"25"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Michigan"	"26"	"< 1 year"	"1"	1077	130339	826.3
	"1999"	"1999"	"Michigan"	"26"	"1-4 years"	"1-4"	201	541478	37.1
	"1999"	"1999"	"Michigan"	"26"	"5-9 years"	"5-9"	125	752758	16.6
	"1999"	"1999"	"Michigan"	"26"	"10-14 years"	"10-14"	136	737022	18.5
	"1999"	"1999"	"Michigan"	"26"	"15-19 years"	"15-19"	447	719575	62.1
	"1999"	"1999"	"Michigan"	"26"	"20-24 years"	"20-24"	628	638082	98.4
	"1999"	"1999"	"Michigan"	"26"	"25-34 years"	"25-34"	1491	1377899	108.2
	"1999"	"1999"	"Michigan"	"26"	"35-44 years"	"35-44"	3320	1605358	206.8
	"1999"	"1999"	"Michigan"	"26"	"45-54 years"	"45-54"	5904	1330187	443.8
	"1999"	"1999"	"Michigan"	"26"	"55-64 years"	"55-64"	8839	849844	1040.1
	"1999"	"1999"	"Michigan"	"26"	"65-74 years"	"65-74"	16754	645471	2595.6
	"1999"	"1999"	"Michigan"	"26"	"75-84 years"	"75-84"	25882	429319	6028.6
	"1999"	"1999"	"Michigan"	"26"	"85+ years"	"85+"	22423	139784	16041.2
	"1999"	"1999"	"Michigan"	"26"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Minnesota"	"27"	"< 1 year"	"1"	408	64417	633.4
	"1999"	"1999"	"Minnesota"	"27"	"1-4 years"	"1-4"	77	262184	29.4
	"1999"	"1999"	"Minnesota"	"27"	"5-9 years"	"5-9"	71	357216	19.9
	"1999"	"1999"	"Minnesota"	"27"	"10-14 years"	"10-14"	60	374016	16.0
	"1999"	"1999"	"Minnesota"	"27"	"15-19 years"	"15-19"	216	371672	58.1
	"1999"	"1999"	"Minnesota"	"27"	"20-24 years"	"20-24"	201	313553	64.1
	"1999"	"1999"	"Minnesota"	"27"	"25-34 years"	"25-34"	492	675909	72.8
	"1999"	"1999"	"Minnesota"	"27"	"35-44 years"	"35-44"	1129	823041	137.2
	"1999"	"1999"	"Minnesota"	"27"	"45-54 years"	"45-54"	1926	643345	299.4
	"1999"	"1999"	"Minnesota"	"27"	"55-64 years"	"55-64"	3184	395829	804.4
	"1999"	"1999"	"Minnesota"	"27"	"65-74 years"	"65-74"	6225	295435	2107.1
	"1999"	"1999"	"Minnesota"	"27"	"75-84 years"	"75-84"	11311	212047	5334.2
	"1999"	"1999"	"Minnesota"	"27"	"85+ years"	"85+"	13235	84817	15604.2
	"1999"	"1999"	"Minnesota"	"27"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Mississippi"	"28"	"< 1 year"	"1"	433	41147	1052.3
	"1999"	"1999"	"Mississippi"	"28"	"1-4 years"	"1-4"	92	162641	56.6
	"1999"	"1999"	"Mississippi"	"28"	"5-9 years"	"5-9"	59	216879	27.2
	"1999"	"1999"	"Mississippi"	"28"	"10-14 years"	"10-14"	79	217856	36.3
	"1999"	"1999"	"Mississippi"	"28"	"15-19 years"	"15-19"	245	235794	103.9
	"1999"	"1999"	"Mississippi"	"28"	"20-24 years"	"20-24"	290	211246	137.3
	"1999"	"1999"	"Mississippi"	"28"	"25-34 years"	"25-34"	627	382499	163.9
	"1999"	"1999"	"Mississippi"	"28"	"35-44 years"	"35-44"	1292	424613	304.3
	"1999"	"1999"	"Mississippi"	"28"	"45-54 years"	"45-54"	2057	351029	586.0
	"1999"	"1999"	"Mississippi"	"28"	"55-64 years"	"55-64"	3284	242369	1355.0
	"1999"	"1999"	"Mississippi"	"28"	"65-74 years"	"65-74"	5675	185423	3060.6
	"1999"	"1999"	"Mississippi"	"28"	"75-84 years"	"75-84"	7381	114646	6438.1
	"1999"	"1999"	"Mississippi"	"28"	"85+ years"	"85+"	6671	42266	15783.4
	"1999"	"1999"	"Mississippi"	"28"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Missouri"	"29"	"< 1 year"	"1"	585	72433	807.6
	"1999"	"1999"	"Missouri"	"29"	"1-4 years"	"1-4"	87	296696	29.3
	"1999"	"1999"	"Missouri"	"29"	"5-9 years"	"5-9"	67	401327	16.7
	"1999"	"1999"	"Missouri"	"29"	"10-14 years"	"10-14"	96	410286	23.4
	"1999"	"1999"	"Missouri"	"29"	"15-19 years"	"15-19"	378	413459	91.4
	"1999"	"1999"	"Missouri"	"29"	"20-24 years"	"20-24"	347	362424	95.7
	"1999"	"1999"	"Missouri"	"29"	"25-34 years"	"25-34"	864	743819	116.2
	"1999"	"1999"	"Missouri"	"29"	"35-44 years"	"35-44"	1932	886824	217.9
	"1999"	"1999"	"Missouri"	"29"	"45-54 years"	"45-54"	3189	721187	442.2
	"1999"	"1999"	"Missouri"	"29"	"55-64 years"	"55-64"	5431	499269	1087.8
	"1999"	"1999"	"Missouri"	"29"	"65-74 years"	"65-74"	10599	393923	2690.6
	"1999"	"1999"	"Missouri"	"29"	"75-84 years"	"75-84"	16107	262582	6134.1
	"1999"	"1999"	"Missouri"	"29"	"85+ years"	"85+"	16248	97719	16627.3
	"1999"	"1999"	"Missouri"	"29"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Montana"	"30"	"< 1 year"	"1"	72	10618	678.1
	"1999"	"1999"	"Montana"	"30"	"1-4 years"	"1-4"	16	44073	36.3 (Unreliable)
	"1999"	"1999"	"Montana"	"30"	"5-9 years"	"5-9"	13	62616	20.8 (Unreliable)
	"1999"	"1999"	"Montana"	"30"	"10-14 years"	"10-14"	19	69715	27.3 (Unreliable)
	"1999"	"1999"	"Montana"	"30"	"15-19 years"	"15-19"	70	71658	97.7
	"1999"	"1999"	"Montana"	"30"	"20-24 years"	"20-24"	63	57847	108.9
	"1999"	"1999"	"Montana"	"30"	"25-34 years"	"25-34"	107	102563	104.3
	"1999"	"1999"	"Montana"	"30"	"35-44 years"	"35-44"	265	144225	183.7
	"1999"	"1999"	"Montana"	"30"	"45-54 years"	"45-54"	470	131005	358.8
	"1999"	"1999"	"Montana"	"30"	"55-64 years"	"55-64"	757	83236	909.5
	"1999"	"1999"	"Montana"	"30"	"65-74 years"	"65-74"	1492	62233	2397.4
	"1999"	"1999"	"Montana"	"30"	"75-84 years"	"75-84"	2443	42717	5719.0
	"1999"	"1999"	"Montana"	"30"	"85+ years"	"85+"	2340	15001	15599.0
	"1999"	"1999"	"Montana"	"30"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Nebraska"	"31"	"< 1 year"	"1"	163	23110	705.3
	"1999"	"1999"	"Nebraska"	"31"	"1-4 years"	"1-4"	29	93224	31.1
	"1999"	"1999"	"Nebraska"	"31"	"5-9 years"	"5-9"	25	124124	20.1
	"1999"	"1999"	"Nebraska"	"31"	"10-14 years"	"10-14"	24	129603	18.5
	"1999"	"1999"	"Nebraska"	"31"	"15-19 years"	"15-19"	111	135215	82.1
	"1999"	"1999"	"Nebraska"	"31"	"20-24 years"	"20-24"	91	118151	77.0
	"1999"	"1999"	"Nebraska"	"31"	"25-34 years"	"25-34"	194	223247	86.9
	"1999"	"1999"	"Nebraska"	"31"	"35-44 years"	"35-44"	434	265907	163.2
	"1999"	"1999"	"Nebraska"	"31"	"45-54 years"	"45-54"	708	219376	322.7
	"1999"	"1999"	"Nebraska"	"31"	"55-64 years"	"55-64"	1298	140276	925.3
	"1999"	"1999"	"Nebraska"	"31"	"65-74 years"	"65-74"	2708	116420	2326.1
	"1999"	"1999"	"Nebraska"	"31"	"75-84 years"	"75-84"	4586	82256	5575.3
	"1999"	"1999"	"Nebraska"	"31"	"85+ years"	"85+"	5208	33855	15383.3
	"1999"	"1999"	"Nebraska"	"31"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Nevada"	"32"	"< 1 year"	"1"	193	28837	669.3
	"1999"	"1999"	"Nevada"	"32"	"1-4 years"	"1-4"	50	113247	44.2
	"1999"	"1999"	"Nevada"	"32"	"5-9 years"	"5-9"	25	144042	17.4
	"1999"	"1999"	"Nevada"	"32"	"10-14 years"	"10-14"	21	132843	15.8
	"1999"	"1999"	"Nevada"	"32"	"15-19 years"	"15-19"	94	122575	76.7
	"1999"	"1999"	"Nevada"	"32"	"20-24 years"	"20-24"	121	123045	98.3
	"1999"	"1999"	"Nevada"	"32"	"25-34 years"	"25-34"	338	302724	111.7
	"1999"	"1999"	"Nevada"	"32"	"35-44 years"	"35-44"	731	315154	232.0
	"1999"	"1999"	"Nevada"	"32"	"45-54 years"	"45-54"	1220	256389	475.8
	"1999"	"1999"	"Nevada"	"32"	"55-64 years"	"55-64"	2064	181820	1135.2
	"1999"	"1999"	"Nevada"	"32"	"65-74 years"	"65-74"	3483	129727	2684.9
	"1999"	"1999"	"Nevada"	"32"	"75-84 years"	"75-84"	4249	67981	6250.3
	"1999"	"1999"	"Nevada"	"32"	"85+ years"	"85+"	2486	16334	15219.8
	"1999"	"1999"	"Nevada"	"32"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"New Hampshire"	"33"	"< 1 year"	"1"	82	14019	584.9
	"1999"	"1999"	"New Hampshire"	"33"	"1-4 years"	"1-4"	16	61767	25.9 (Unreliable)
	"1999"	"1999"	"New Hampshire"	"33"	"5-9 years"	"5-9"	10	89400	11.2 (Unreliable)
	"1999"	"1999"	"New Hampshire"	"33"	"10-14 years"	"10-14"	12	91850	13.1 (Unreliable)
	"1999"	"1999"	"New Hampshire"	"33"	"15-19 years"	"15-19"	38	85086	44.7
	"1999"	"1999"	"New Hampshire"	"33"	"20-24 years"	"20-24"	56	67321	83.2
	"1999"	"1999"	"New Hampshire"	"33"	"25-34 years"	"25-34"	124	162397	76.4
	"1999"	"1999"	"New Hampshire"	"33"	"35-44 years"	"35-44"	281	220733	127.3
	"1999"	"1999"	"New Hampshire"	"33"	"45-54 years"	"45-54"	560	177026	316.3
	"1999"	"1999"	"New Hampshire"	"33"	"55-64 years"	"55-64"	907	105806	857.2
	"1999"	"1999"	"New Hampshire"	"33"	"65-74 years"	"65-74"	1823	77999	2337.2
	"1999"	"1999"	"New Hampshire"	"33"	"75-84 years"	"75-84"	2810	50737	5538.4
	"1999"	"1999"	"New Hampshire"	"33"	"85+ years"	"85+"	2818	17873	15766.8
	"1999"	"1999"	"New Hampshire"	"33"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"New Jersey"	"34"	"< 1 year"	"1"	766	110153	695.4
	"1999"	"1999"	"New Jersey"	"34"	"1-4 years"	"1-4"	134	452423	29.6
	"1999"	"1999"	"New Jersey"	"34"	"5-9 years"	"5-9"	72	604736	11.9
	"1999"	"1999"	"New Jersey"	"34"	"10-14 years"	"10-14"	74	574638	12.9
	"1999"	"1999"	"New Jersey"	"34"	"15-19 years"	"15-19"	228	521754	43.7
	"1999"	"1999"	"New Jersey"	"34"	"20-24 years"	"20-24"	345	477874	72.2
	"1999"	"1999"	"New Jersey"	"34"	"25-34 years"	"25-34"	1102	1205410	91.4
	"1999"	"1999"	"New Jersey"	"34"	"35-44 years"	"35-44"	2770	1431166	193.5
	"1999"	"1999"	"New Jersey"	"34"	"45-54 years"	"45-54"	4534	1131136	400.8
	"1999"	"1999"	"New Jersey"	"34"	"55-64 years"	"55-64"	6894	741079	930.3
	"1999"	"1999"	"New Jersey"	"34"	"65-74 years"	"65-74"	14015	578843	2421.2
	"1999"	"1999"	"New Jersey"	"34"	"75-84 years"	"75-84"	22558	397677	5672.4
	"1999"	"1999"	"New Jersey"	"34"	"85+ years"	"85+"	20481	132703	15433.7
	"1999"	"1999"	"New Jersey"	"34"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"New Mexico"	"35"	"< 1 year"	"1"	188	26508	709.2
	"1999"	"1999"	"New Mexico"	"35"	"1-4 years"	"1-4"	33	104996	31.4
	"1999"	"1999"	"New Mexico"	"35"	"5-9 years"	"5-9"	33	142803	23.1
	"1999"	"1999"	"New Mexico"	"35"	"10-14 years"	"10-14"	37	147076	25.2
	"1999"	"1999"	"New Mexico"	"35"	"15-19 years"	"15-19"	153	146003	104.8
	"1999"	"1999"	"New Mexico"	"35"	"20-24 years"	"20-24"	149	120174	124.0
	"1999"	"1999"	"New Mexico"	"35"	"25-34 years"	"25-34"	344	234779	146.5
	"1999"	"1999"	"New Mexico"	"35"	"35-44 years"	"35-44"	685	283621	241.5
	"1999"	"1999"	"New Mexico"	"35"	"45-54 years"	"45-54"	1025	238706	429.4
	"1999"	"1999"	"New Mexico"	"35"	"55-64 years"	"55-64"	1355	155004	874.2
	"1999"	"1999"	"New Mexico"	"35"	"65-74 years"	"65-74"	2561	116384	2200.5
	"1999"	"1999"	"New Mexico"	"35"	"75-84 years"	"75-84"	3750	69491	5396.4
	"1999"	"1999"	"New Mexico"	"35"	"85+ years"	"85+"	3355	22537	14886.6
	"1999"	"1999"	"New Mexico"	"35"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"New York"	"36"	"< 1 year"	"1"	1627	243244	668.9
	"1999"	"1999"	"New York"	"36"	"1-4 years"	"1-4"	288	1002915	28.7
	"1999"	"1999"	"New York"	"36"	"5-9 years"	"5-9"	192	1363341	14.1
	"1999"	"1999"	"New York"	"36"	"10-14 years"	"10-14"	231	1302892	17.7
	"1999"	"1999"	"New York"	"36"	"15-19 years"	"15-19"	662	1275530	51.9
	"1999"	"1999"	"New York"	"36"	"20-24 years"	"20-24"	873	1230168	71.0
	"1999"	"1999"	"New York"	"36"	"25-34 years"	"25-34"	2526	2804932	90.1
	"1999"	"1999"	"New York"	"36"	"35-44 years"	"35-44"	5717	3069824	186.2
	"1999"	"1999"	"New York"	"36"	"45-54 years"	"45-54"	10345	2495085	414.6
	"1999"	"1999"	"New York"	"36"	"55-64 years"	"55-64"	15952	1665039	958.1
	"1999"	"1999"	"New York"	"36"	"65-74 years"	"65-74"	29828	1275887	2337.8
	"1999"	"1999"	"New York"	"36"	"75-84 years"	"75-84"	46118	849253	5430.4
	"1999"	"1999"	"New York"	"36"	"85+ years"	"85+"	45544	304615	14951.3
	"1999"	"1999"	"New York"	"36"	"Not Stated"	"NS"	24	Not Applicable	Not Applicable
	"1999"	"1999"	"North Carolina"	"37"	"< 1 year"	"1"	1038	109781	945.5
	"1999"	"1999"	"North Carolina"	"37"	"1-4 years"	"1-4"	148	419508	35.3
	"1999"	"1999"	"North Carolina"	"37"	"5-9 years"	"5-9"	117	558932	20.9
	"1999"	"1999"	"North Carolina"	"37"	"10-14 years"	"10-14"	109	536658	20.3
	"1999"	"1999"	"North Carolina"	"37"	"15-19 years"	"15-19"	412	533703	77.2
	"1999"	"1999"	"North Carolina"	"37"	"20-24 years"	"20-24"	612	565355	108.3
	"1999"	"1999"	"North Carolina"	"37"	"25-34 years"	"25-34"	1318	1218466	108.2
	"1999"	"1999"	"North Carolina"	"37"	"35-44 years"	"35-44"	2803	1279369	219.1
	"1999"	"1999"	"North Carolina"	"37"	"45-54 years"	"45-54"	4931	1055999	467.0
	"1999"	"1999"	"North Carolina"	"37"	"55-64 years"	"55-64"	7768	709827	1094.4
	"1999"	"1999"	"North Carolina"	"37"	"65-74 years"	"65-74"	14081	531941	2647.1
	"1999"	"1999"	"North Carolina"	"37"	"75-84 years"	"75-84"	19804	326262	6070.0
	"1999"	"1999"	"North Carolina"	"37"	"85+ years"	"85+"	16451	103560	15885.5
	"1999"	"1999"	"North Carolina"	"37"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"North Dakota"	"38"	"< 1 year"	"1"	52	7547	689.0
	"1999"	"1999"	"North Dakota"	"38"	"1-4 years"	"1-4"	17	32285	52.7 (Unreliable)
	"1999"	"1999"	"North Dakota"	"38"	"5-9 years"	"5-9"	Suppressed	43592	Suppressed
	"1999"	"1999"	"North Dakota"	"38"	"10-14 years"	"10-14"	Suppressed	48152	Suppressed
	"1999"	"1999"	"North Dakota"	"38"	"15-19 years"	"15-19"	38	54178	70.1
	"1999"	"1999"	"North Dakota"	"38"	"20-24 years"	"20-24"	46	49765	92.4
	"1999"	"1999"	"North Dakota"	"38"	"25-34 years"	"25-34"	71	78485	90.5
	"1999"	"1999"	"North Dakota"	"38"	"35-44 years"	"35-44"	150	99861	150.2
	"1999"	"1999"	"North Dakota"	"38"	"45-54 years"	"45-54"	252	82904	304.0
	"1999"	"1999"	"North Dakota"	"38"	"55-64 years"	"55-64"	488	53119	918.7
	"1999"	"1999"	"North Dakota"	"38"	"65-74 years"	"65-74"	987	46062	2142.8
	"1999"	"1999"	"North Dakota"	"38"	"75-84 years"	"75-84"	1779	33751	5271.0
	"1999"	"1999"	"North Dakota"	"38"	"85+ years"	"85+"	2211	14558	15187.5
	"1999"	"1999"	"North Dakota"	"38"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Ohio"	"39"	"< 1 year"	"1"	1244	148182	839.5
	"1999"	"1999"	"Ohio"	"39"	"1-4 years"	"1-4"	192	609007	31.5
	"1999"	"1999"	"Ohio"	"39"	"5-9 years"	"5-9"	131	820559	16.0
	"1999"	"1999"	"Ohio"	"39"	"10-14 years"	"10-14"	137	823530	16.6
	"1999"	"1999"	"Ohio"	"39"	"15-19 years"	"15-19"	529	820849	64.4
	"1999"	"1999"	"Ohio"	"39"	"20-24 years"	"20-24"	594	724016	82.0
	"1999"	"1999"	"Ohio"	"39"	"25-34 years"	"25-34"	1476	1539657	95.9
	"1999"	"1999"	"Ohio"	"39"	"35-44 years"	"35-44"	3525	1816873	194.0
	"1999"	"1999"	"Ohio"	"39"	"45-54 years"	"45-54"	6329	1524753	415.1
	"1999"	"1999"	"Ohio"	"39"	"55-64 years"	"55-64"	10615	1002437	1058.9
	"1999"	"1999"	"Ohio"	"39"	"65-74 years"	"65-74"	21748	796068	2731.9
	"1999"	"1999"	"Ohio"	"39"	"75-84 years"	"75-84"	33073	535716	6173.6
	"1999"	"1999"	"Ohio"	"39"	"85+ years"	"85+"	28922	173807	16640.3
	"1999"	"1999"	"Ohio"	"39"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Oklahoma"	"40"	"< 1 year"	"1"	417	47326	881.1
	"1999"	"1999"	"Oklahoma"	"40"	"1-4 years"	"1-4"	98	186830	52.5
	"1999"	"1999"	"Oklahoma"	"40"	"5-9 years"	"5-9"	50	247229	20.2
	"1999"	"1999"	"Oklahoma"	"40"	"10-14 years"	"10-14"	63	253035	24.9
	"1999"	"1999"	"Oklahoma"	"40"	"15-19 years"	"15-19"	235	270348	86.9
	"1999"	"1999"	"Oklahoma"	"40"	"20-24 years"	"20-24"	267	244428	109.2
	"1999"	"1999"	"Oklahoma"	"40"	"25-34 years"	"25-34"	598	452644	132.1
	"1999"	"1999"	"Oklahoma"	"40"	"35-44 years"	"35-44"	1251	527146	237.3
	"1999"	"1999"	"Oklahoma"	"40"	"45-54 years"	"45-54"	2164	442669	488.9
	"1999"	"1999"	"Oklahoma"	"40"	"55-64 years"	"55-64"	3637	311587	1167.3
	"1999"	"1999"	"Oklahoma"	"40"	"65-74 years"	"65-74"	6574	241863	2718.1
	"1999"	"1999"	"Oklahoma"	"40"	"75-84 years"	"75-84"	9820	155147	6329.5
	"1999"	"1999"	"Oklahoma"	"40"	"85+ years"	"85+"	9521	56895	16734.3
	"1999"	"1999"	"Oklahoma"	"40"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"Oregon"	"41"	"< 1 year"	"1"	261	43923	594.2
	"1999"	"1999"	"Oregon"	"41"	"1-4 years"	"1-4"	49	177536	27.6
	"1999"	"1999"	"Oregon"	"41"	"5-9 years"	"5-9"	42	234335	17.9
	"1999"	"1999"	"Oregon"	"41"	"10-14 years"	"10-14"	53	240424	22.0
	"1999"	"1999"	"Oregon"	"41"	"15-19 years"	"15-19"	134	244611	54.8
	"1999"	"1999"	"Oregon"	"41"	"20-24 years"	"20-24"	158	225328	70.1
	"1999"	"1999"	"Oregon"	"41"	"25-34 years"	"25-34"	424	466884	90.8
	"1999"	"1999"	"Oregon"	"41"	"35-44 years"	"35-44"	926	533397	173.6
	"1999"	"1999"	"Oregon"	"41"	"45-54 years"	"45-54"	1849	494990	373.5
	"1999"	"1999"	"Oregon"	"41"	"55-64 years"	"55-64"	2646	295963	894.0
	"1999"	"1999"	"Oregon"	"41"	"65-74 years"	"65-74"	5211	220102	2367.5
	"1999"	"1999"	"Oregon"	"41"	"75-84 years"	"75-84"	9067	160263	5657.6
	"1999"	"1999"	"Oregon"	"41"	"85+ years"	"85+"	8602	56185	15310.1
	"1999"	"1999"	"Oregon"	"41"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Pennsylvania"	"42"	"< 1 year"	"1"	1058	140732	751.8
	"1999"	"1999"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	183	591206	31.0
	"1999"	"1999"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	151	838719	18.0
	"1999"	"1999"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	142	856318	16.6
	"1999"	"1999"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	546	848682	64.3
	"1999"	"1999"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	747	740343	100.9
	"1999"	"1999"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	1662	1589669	104.6
	"1999"	"1999"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	3815	1957775	194.9
	"1999"	"1999"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	6877	1659066	414.5
	"1999"	"1999"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	11442	1120735	1020.9
	"1999"	"1999"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	24839	982084	2529.2
	"1999"	"1999"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	41633	706241	5895.0
	"1999"	"1999"	"Pennsylvania"	"42"	"85+ years"	"85+"	37176	232235	16007.9
	"1999"	"1999"	"Pennsylvania"	"42"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"1999"	"1999"	"Rhode Island"	"44"	"< 1 year"	"1"	71	12244	579.9
	"1999"	"1999"	"Rhode Island"	"44"	"1-4 years"	"1-4"	12	52027	23.1 (Unreliable)
	"1999"	"1999"	"Rhode Island"	"44"	"5-9 years"	"5-9"	15	72625	20.7 (Unreliable)
	"1999"	"1999"	"Rhode Island"	"44"	"10-14 years"	"10-14"	10	69692	14.3 (Unreliable)
	"1999"	"1999"	"Rhode Island"	"44"	"15-19 years"	"15-19"	30	73898	40.6
	"1999"	"1999"	"Rhode Island"	"44"	"20-24 years"	"20-24"	40	69602	57.5
	"1999"	"1999"	"Rhode Island"	"44"	"25-34 years"	"25-34"	104	143663	72.4
	"1999"	"1999"	"Rhode Island"	"44"	"35-44 years"	"35-44"	306	169805	180.2
	"1999"	"1999"	"Rhode Island"	"44"	"45-54 years"	"45-54"	482	137211	351.3
	"1999"	"1999"	"Rhode Island"	"44"	"55-64 years"	"55-64"	790	86875	909.4
	"1999"	"1999"	"Rhode Island"	"44"	"65-74 years"	"65-74"	1733	75002	2310.6
	"1999"	"1999"	"Rhode Island"	"44"	"75-84 years"	"75-84"	3028	57256	5288.5
	"1999"	"1999"	"Rhode Island"	"44"	"85+ years"	"85+"	3084	20502	15042.4
	"1999"	"1999"	"Rhode Island"	"44"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"South Carolina"	"45"	"< 1 year"	"1"	563	53472	1052.9
	"1999"	"1999"	"South Carolina"	"45"	"1-4 years"	"1-4"	94	208594	45.1
	"1999"	"1999"	"South Carolina"	"45"	"5-9 years"	"5-9"	50	289113	17.3
	"1999"	"1999"	"South Carolina"	"45"	"10-14 years"	"10-14"	79	285947	27.6
	"1999"	"1999"	"South Carolina"	"45"	"15-19 years"	"15-19"	244	295241	82.6
	"1999"	"1999"	"South Carolina"	"45"	"20-24 years"	"20-24"	312	278087	112.2
	"1999"	"1999"	"South Carolina"	"45"	"25-34 years"	"25-34"	730	564772	129.3
	"1999"	"1999"	"South Carolina"	"45"	"35-44 years"	"35-44"	1645	622283	264.3
	"1999"	"1999"	"South Carolina"	"45"	"45-54 years"	"45-54"	2984	534290	558.5
	"1999"	"1999"	"South Carolina"	"45"	"55-64 years"	"55-64"	4522	363014	1245.7
	"1999"	"1999"	"South Carolina"	"45"	"65-74 years"	"65-74"	7461	269396	2769.5
	"1999"	"1999"	"South Carolina"	"45"	"75-84 years"	"75-84"	9895	161820	6114.8
	"1999"	"1999"	"South Carolina"	"45"	"85+ years"	"85+"	7472	48653	15357.7
	"1999"	"1999"	"South Carolina"	"45"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"1999"	"1999"	"South Dakota"	"46"	"< 1 year"	"1"	94	10011	939.0
	"1999"	"1999"	"South Dakota"	"46"	"1-4 years"	"1-4"	10	40713	24.6 (Unreliable)
	"1999"	"1999"	"South Dakota"	"46"	"5-9 years"	"5-9"	Suppressed	55266	Suppressed
	"1999"	"1999"	"South Dakota"	"46"	"10-14 years"	"10-14"	22	59848	36.8
	"1999"	"1999"	"South Dakota"	"46"	"15-19 years"	"15-19"	62	62829	98.7
	"1999"	"1999"	"South Dakota"	"46"	"20-24 years"	"20-24"	53	51766	102.4
	"1999"	"1999"	"South Dakota"	"46"	"25-34 years"	"25-34"	99	90922	108.9
	"1999"	"1999"	"South Dakota"	"46"	"35-44 years"	"35-44"	214	115768	184.9
	"1999"	"1999"	"South Dakota"	"46"	"45-54 years"	"45-54"	367	94025	390.3
	"1999"	"1999"	"South Dakota"	"46"	"55-64 years"	"55-64"	559	61483	909.2
	"1999"	"1999"	"South Dakota"	"46"	"65-74 years"	"65-74"	1133	53239	2128.1
	"1999"	"1999"	"South Dakota"	"46"	"75-84 years"	"75-84"	1948	38692	5034.6
	"1999"	"1999"	"South Dakota"	"46"	"85+ years"	"85+"	2384	15850	15041.0
	"1999"	"1999"	"South Dakota"	"46"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Tennessee"	"47"	"< 1 year"	"1"	599	74673	802.2
	"1999"	"1999"	"Tennessee"	"47"	"1-4 years"	"1-4"	125	296171	42.2
